"set_id","year","month","day","arm_position","arm_qaqc_code","pin_number","height_mm","qaqc_code","reserve"
"JURO_Mid-1","2016.0","8.0","26.0","7L",NA,"pin_4","160.0",NA,"GND"
"JURO_Mid-1","2016.0","8.0","26.0","7L",NA,"pin_5","163.5",NA,"GND"
"JURO_Mid-1","2016.0","8.0","26.0","7L",NA,"pin_6","158.0",NA,"GND"
"JURO_Mid-1","2016.0","8.0","26.0","7L",NA,"pin_7","162.0",NA,"GND"
"JURO_Mid-1","2016.0","8.0","26.0","7L",NA,"pin_8","157.0",NA,"GND"
"JURO_Mid-1","2016.0","8.0","26.0","7L",NA,"pin_9","158.0",NA,"GND"
"JURO_Mid-2","2012.0","11.0","28.0","1L",NA,"pin_1","170.0",NA,"GND"
"JURO_Mid-2","2012.0","11.0","28.0","1L",NA,"pin_2","167.0",NA,"GND"
"JURO_Mid-2","2012.0","11.0","28.0","1L",NA,"pin_3","165.5",NA,"GND"
"JURO_Mid-2","2012.0","11.0","28.0","1L",NA,"pin_4","167.0",NA,"GND"
"JURO_Mid-2","2012.0","11.0","28.0","1L",NA,"pin_5","171.5",NA,"GND"
"JURO_Mid-2","2012.0","11.0","28.0","1L",NA,"pin_6","164.5",NA,"GND"
"JURO_Mid-2","2012.0","11.0","28.0","1L",NA,"pin_7","164.0",NA,"GND"
"JURO_Mid-2","2012.0","11.0","28.0","1L",NA,"pin_8","160.0",NA,"GND"
"JURO_Mid-2","2012.0","11.0","28.0","1L",NA,"pin_9","162.0",NA,"GND"
"JURO_Mid-2","2012.0","11.0","28.0","3R",NA,"pin_1","157.0",NA,"GND"
"JURO_Mid-2","2012.0","11.0","28.0","3R",NA,"pin_2","153.5",NA,"GND"
"JURO_Mid-2","2012.0","11.0","28.0","3R",NA,"pin_3","155.5",NA,"GND"
"JURO_Mid-2","2012.0","11.0","28.0","3R",NA,"pin_4","156.5",NA,"GND"
"JURO_Mid-2","2012.0","11.0","28.0","3R",NA,"pin_5","158.0",NA,"GND"
"JURO_Mid-2","2012.0","11.0","28.0","3R",NA,"pin_6","160.5",NA,"GND"
"JURO_Mid-2","2012.0","11.0","28.0","3R",NA,"pin_7","166.0",NA,"GND"
"JURO_Mid-2","2012.0","11.0","28.0","3R",NA,"pin_8","169.0",NA,"GND"
"JURO_Mid-2","2012.0","11.0","28.0","3R",NA,"pin_9","167.5",NA,"GND"
"JURO_Mid-2","2012.0","11.0","28.0","5R",NA,"pin_1","149.0",NA,"GND"
"JURO_Mid-2","2012.0","11.0","28.0","5R",NA,"pin_2","149.5",NA,"GND"
"JURO_Mid-2","2012.0","11.0","28.0","5R",NA,"pin_3","149.0",NA,"GND"
"JURO_Mid-2","2012.0","11.0","28.0","5R",NA,"pin_4","152.5",NA,"GND"
"JURO_Mid-2","2012.0","11.0","28.0","5R",NA,"pin_5","148.5",NA,"GND"
"JURO_Mid-2","2012.0","11.0","28.0","5R",NA,"pin_6","146.5",NA,"GND"
"JURO_Mid-2","2012.0","11.0","28.0","5R",NA,"pin_7","147.0",NA,"GND"
"JURO_Mid-2","2012.0","11.0","28.0","5R",NA,"pin_8","140.0",NA,"GND"
"JURO_Mid-2","2012.0","11.0","28.0","5R",NA,"pin_9","143.0",NA,"GND"
"JURO_Mid-2","2012.0","11.0","28.0","7L",NA,"pin_1","144.0",NA,"GND"
"JURO_Mid-2","2012.0","11.0","28.0","7L",NA,"pin_2","148.5",NA,"GND"
"JURO_Mid-2","2012.0","11.0","28.0","7L",NA,"pin_3","146.0",NA,"GND"
"JURO_Mid-2","2012.0","11.0","28.0","7L",NA,"pin_4","150.5",NA,"GND"
"JURO_Mid-2","2012.0","11.0","28.0","7L",NA,"pin_5","149.0",NA,"GND"
"JURO_Mid-2","2012.0","11.0","28.0","7L",NA,"pin_6","144.5",NA,"GND"
"JURO_Mid-2","2012.0","11.0","28.0","7L",NA,"pin_7","145.0",NA,"GND"
"JURO_Mid-2","2012.0","11.0","28.0","7L",NA,"pin_8","144.0",NA,"GND"
"JURO_Mid-2","2012.0","11.0","28.0","7L",NA,"pin_9","144.0",NA,"GND"
"JURO_Mid-2","2012.0","2.0","28.0","1L",NA,"pin_1","135.5",NA,"GND"
"JURO_Mid-2","2012.0","2.0","28.0","1L",NA,"pin_2","158.0",NA,"GND"
"JURO_Mid-2","2012.0","2.0","28.0","1L",NA,"pin_3","159.0",NA,"GND"
"JURO_Mid-2","2012.0","2.0","28.0","1L",NA,"pin_4","164.0",NA,"GND"
"JURO_Mid-2","2012.0","2.0","28.0","1L",NA,"pin_5","163.0",NA,"GND"
